,distance,length1,length2,length3,length4,length5,length6,length7,length8,length9,length10,length11,length12,length13,yaw_rad,yaw_deg,abs_error_1,perc_error_1,abs_error_2,perc_error_2,abs_error_3,perc_error_3,abs_error_4,perc_error_4,abs_error_5,perc_error_5,abs_error_6,perc_error_6,abs_error_7,perc_error_7,abs_error_8,perc_error_8,abs_error_9,perc_error_9,abs_error_10,perc_error_10,abs_error_11,perc_error_11,abs_error_12,perc_error_12,abs_error_13,perc_error_13
38,1.138156311898921,0.0280654525641202,0.0570838382113205,0.0870089246389582,0.1181723326577396,0.1505171581511121,0.1840326315107657,0.2187316249246125,0.2546033932329423,0.2920231246517018,0.3311061432271975,0.3715982813135945,0.4140127883711669,0.4579703932677645,0.5463855367930937,31.305585245234223,0.013234547435879804,0.3204490904571381,0.025516161788679506,0.3089123703229964,0.03689107536104182,0.2977487922602245,0.04702766734226041,0.28467110981997823,0.05598284184888791,0.2711033503578107,0.06376736848923431,0.25733401327374616,0.07036837507538751,0.2434049639411536,0.07579660676705774,0.2294086161230561,0.0796768753482982,0.21435801815522787,0.08189385677280253,0.19829021010363806,0.08270171868640552,0.18204208383536324,0.08158721162883315,0.1646231065957085,0.07892960673223554,0.14700988402353424
39,1.7145988974417836,0.0319667174417874,0.0644812145438214,0.0977889406254656,0.1318604653402971,0.1666868709595676,0.2022283799012519,0.2383635140080216,0.2755088329583078,0.313494563822161,0.3527507280430405,0.3924617931116921,0.4334023169447746,0.475322989863835,0.4951389421661996,28.369371658695396,0.009333282558212606,0.22598747114316237,0.018118785456178607,0.2193557561280703,0.02611105937453441,0.2107430135152091,0.03333953465970291,0.2018131637996544,0.03981312904043241,0.19279965637013272,0.04557162009874813,0.1839048430135114,0.050736485991978414,0.1754980490902055,0.054891167041692224,0.16613549346759146,0.05820543617783902,0.156592510567229,0.06024927195695956,0.14588201442363088,0.061838206888307934,0.13611755863594086,0.06219768305522544,0.12549976403394963,0.06157701013616507,0.11468990526385744
40,2.870462773134796,0.0329284535852961,0.0668564400044241,0.1011541286333561,0.1358044666093817,0.1711468001198035,0.2065817624682148,0.2431377973530921,0.2797642172062271,0.3168816670153144,0.3548009135258804,0.393398359130503,0.4320151659966526,0.4714284976284192,0.512463005501131,29.36196737180429,0.008371546414703904,0.2027008817119589,0.015743559995575904,0.1905999999464395,0.02274587136664391,0.1835824969059234,0.029395533390618317,0.17793906410785904,0.03535319988019653,0.17120193646584275,0.04121823753178522,0.16633671320333016,0.045962202646907924,0.1589837518052851,0.050635782793772954,0.15325600119180674,0.054818332984685636,0.14748004569460757,0.05819908647411964,0.14091788492522914,0.060901640869497065,0.13405600015297614,0.06358483400334747,0.12829869653621362,0.06547150237158084,0.1219435693268408
41,2.949657125059384,0.0331646474524328,0.0666109989467277,0.1006076506696724,0.1346839949834071,0.1696317067336472,0.2049301862697056,0.2402910290993319,0.2763394046681046,0.3129297563835435,0.3500052016987341,0.387325791624353,0.4253201965821766,0.4639115910772077,0.4729723165105661,27.099317562581184,0.008135352547567205,0.19698190187814055,0.015989001053272306,0.19357144132290927,0.023292349330327616,0.18799313422379027,0.030516005016592906,0.18472158000358901,0.036868293266352825,0.17853895044238655,0.042869813730294415,0.1730016696137789,0.04880897090066813,0.16883075372074757,0.054060595331895445,0.16362165657353342,0.05877024361645655,0.15811203555678383,0.06299479830126592,0.15252977796916686,0.06697420837564705,0.14742286677448171,0.07027980341782342,0.14180751294960334,0.07298840892279235,0.13594414029203267
42,4.389285401602966,0.0342929731561141,0.068412554879888,0.1041435590494024,0.1392864265989901,0.1742874295026371,0.2103563831437829,0.2464009403558271,0.2828870611488978,0.3193653562275126,0.3571330791912976,0.3940269621360886,0.431748107956004,0.4698688130703186,0.4964977071381079,28.447223156935948,0.007007026843885905,0.16966166692217688,0.01418744512011201,0.17176083680523013,0.019756440950597615,0.15945472922193393,0.025913573401009915,0.15686182446131908,0.032212570497362925,0.15599307746906985,0.03744361685621711,0.1511041842462353,0.04269905964417292,0.14769650516836014,0.04751293885110225,0.1438042943435298,0.05233464377248742,0.14079807310327527,0.055866920808702425,0.13527099469419473,0.060273037863911416,0.1326723263568378,0.06385189204399605,0.12883755456819218,0.06703118692968146,0.12484855080961345
43,4.465905697279522,0.034733320432978,0.0690651371925159,0.1036279512196806,0.1391340425622187,0.1738019916138555,0.2101756042960497,0.2459388282681579,0.2821535062923135,0.3193014547680934,0.3556977073050014,0.3933883167899014,0.4307040496126916,0.4690932808855292,0.4992073028760181,28.60247155690484,0.006566679567022005,0.15899950525477008,0.013534862807484102,0.16386032454581237,0.020272048780319407,0.16361621291621797,0.026065957437781312,0.15778424599141228,0.032698008386144506,0.15834386627672883,0.03762439570395032,0.1518337195478221,0.04316117173184211,0.14929495583480495,0.04824649370768652,0.14602449669396647,0.052398545231906624,0.14096998986254136,0.05730229269499865,0.1387464714164616,0.060911683210098655,0.13407810523904612,0.06489595038730844,0.13094420982104205,0.06780671911447084,0.12629301380977992
44,7.0407323303948095,0.0368965927008528,0.0718616092887738,0.1073671191446615,0.1429863812366953,0.1798154589511202,0.2171239237900379,0.2532656578239445,0.2906719378647601,0.3273476665242576,0.3648600422189291,0.4026687371007956,0.4400367531353024,0.4789285613815162,0.5667371204968268,32.471645097865355,0.004403407299147205,0.10662003145634878,0.010738390711226203,0.1300047301601235,0.016532880855338508,0.13343729503905172,0.022213618763304716,0.13446500462048858,0.026684541048879823,0.12922295907447856,0.030676076209962128,0.123793689305739,0.03583434217605552,0.12395137383623493,0.03972806213523994,0.12024231881125888,0.04435233347574241,0.11932293106199195,0.04813995778107094,0.11656164111639453,0.051631262899204444,0.1136501494589576,0.05556324686469766,0.11211308891181931,0.05797143861848386,0.10797436881818562
45,5.8056448463418056,0.0329332130207516,0.0671949343788632,0.1004660618243158,0.1341994204420623,0.1689416079661034,0.2022144891510594,0.2369990314327055,0.2730087595145729,0.3082437400446527,0.3439459167784202,0.3792252630207353,0.4152284593972525,0.4511177016780421,0.545490627813135,31.254310737634235,0.008366786979248406,0.2025856411440292,0.015405065621136804,0.1865020050985085,0.023433938175684205,0.18913590133724134,0.031000579557937724,0.18765483993909032,0.037558392033896604,0.18188083309393027,0.04558551084894061,0.18396089930968768,0.052100968567294514,0.18021780894947945,0.05739124048542715,0.17370230171134124,0.06345625995534732,0.1707190205954999,0.06905408322157985,0.1672011700280384,0.07507473697926476,0.1652536583298806,0.08037154060274754,0.16217017877874804,0.08578229832195794,0.15977332524112112
46,4.853415123698818,0.0329832433827576,0.0670022273691307,0.1004200798999472,0.1345168711673436,0.1690408238211197,0.2038323485532762,0.2385077455438368,0.2743582859493529,0.3098319161828976,0.3453451374925246,0.3817515949893882,0.4185771861890021,0.4554099188993772,0.5500460194928064,31.51531545490841,0.008316756617242405,0.20137425223347225,0.015597772630869311,0.18883501974418052,0.023479920100052815,0.1895070225992963,0.03068312883265642,0.18573322537927614,0.03745917617888031,0.18140036890498937,0.04396765144672382,0.17743200745247706,0.05059225445616322,0.17499915066123561,0.05604171405064712,0.16961777860365349,0.061868083817102404,0.166446284146092,0.06765486250747543,0.16381322641035212,0.07254840501061183,0.15969272509489726,0.07702281381099796,0.1554132643482606,0.08149008110062284,0.151778880798329
47,3.812837252027411,0.0324379438080492,0.064696571011348,0.0972289746911488,0.1304107880696378,0.1638828762808123,0.1978138675745633,0.231632559477078,0.2668021816258517,0.3014741605246278,0.3372137258870156,0.3721258856334905,0.408362725681915,0.4451076106743378,0.5350626729865806,30.656832937119592,0.008862056191950803,0.21457763176636324,0.017903428988652006,0.2167485349715739,0.02667102530885121,0.2152625125815271,0.03478921193036222,0.2105884499416599,0.042617123719187716,0.20637832309534002,0.04998613242543673,0.20171966273380437,0.05746744052292202,0.19878049298831552,0.06359781837414835,0.19248734374742235,0.07022583947537225,0.18893150248956753,0.07578627411298444,0.18350187436557974,0.08217411436650951,0.18088072719900838,0.08723727431808503,0.17602355592833943,0.09179238932566225,0.1709673855944538
